report_id,time_spotted,algae_overview_photo,algae_detail_photo,comments,lat,long,place,kommun
6f60f83a-0d61-445a-83ba-9bef9bc511ec,2022-08-01,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637949641164215687_484414AA-9B63-4BA5-A939-A98C09C816B0.jpeg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637949640919478404_A7179ED0-BFED-41C1-A980-68CC073F7ECB.jpeg,Klumpvis gröngul sörja,59.56737550503035,18.693752288818363,Stockholm,
b8e65f76-3bd6-4b8c-84a0-799b2ccc6834,2022-08-05,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637952896585202106_D004273F-18CC-40E7-B207-6F0AA70CE25C.jpeg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637952896217233295_520EF915-21B4-47D1-AB29-A776FFEBDDAA.jpeg,Strimmor i vattnet och ansamling på ytan längs med stranden,59.64618441600401,18.817373504598862,Stockholm,
01c9a96e-dc84-49cc-bf15-47a75fc54b08,2022-08-05,,,"Barrliknande alger, ca 1-5 mm långa på ca 1-3 dm djup. Ansamlingar av blågröna skummiga alger längst med stranden. Detta såg vi runt en båtbrygga. Bryggan är ca 10 m lång och vi kunde se detta hela vägen ut. Mer alger närmare land.",59.09425905002981,17.68885731697083,Stockholm,
1bf8696e-f91e-4bc6-b2a7-5527d3f0f380,2022-08-07,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637955376908379997_220807_ST_Fituna_01.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637955376713299710_220807_ST_Fituna_03.jpg,Både grumligt och vattnet och gröna ansamlingar vid strandkanten. ,59.052503549886964,17.74343500720691,Stockholm,
c9aadd9e-f45b-4f1c-86d0-0dd4d336fed4,2022-08-08,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637955558709277848_220808_KA_Byrum_Sandvik_02.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637955558235301179_220808_KA_Byrum_Sandvik_01.jpg,"Algsamling, yta, och neråt. 2:a i arbiträra skala. ",57.23091454650228,16.956825109629033,Stockholm,
a14862c6-1a93-44cf-b2c3-8a817d98344b,2022-08-08,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637955475133348635_E14D4C01-6F94-41F3-8803-706BD0FDCFE1.jpeg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637955474688294353_2BB2C990-D189-49F9-A41B-59411888EE59.jpeg,"Blågröna ytansamlingar längs med hela strandremsan, även blågrönt på strandkanten",59.08082894670675,17.7496021392072,Stockholm,
42a665f4-051f-4e92-94d3-b1e2039e1409,2022-08-09,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637957114992126290_220809_KA_Byxelkrok.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637957114858172517_220809_KA_Byxelkrok.jpg,"""Avoksdosmoothie""",57.27087623684425,16.955623505450912,Stockholm,
c1b70fcb-9436-465f-8525-0809b3278452,2022-08-09,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637956293564239657_220809_ST_Getryggen_02.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637956293000319052_220809_ST_Getryggen_01.jpg,Grönblå ytansamlingar,59.09414516387064,17.69216537647767,Stockholm,
d3ec8d8b-fd68-4c95-86ae-710f0ee0da74,2022-08-09,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637956331872342574_220809_ST_Svartlöga.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637956331532144536_220809_ST_Svartlöga.jpg,Vita partiklar,59.573736799108744,19.07692881688028,Stockholm,
0fb11185-eba7-4ef6-a6d9-06c6572da974,2022-08-09,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637956501300320894_20220809_094312.jpg,https://flow.pilot.operationcentric.com/uploads/Checklist/algalbloomssweden/TaskFile/637956500914170667_20220809_094347.jpg,En vindstilla morgon som idag syns ljusgröna stråk nära stranden.,58.8789469,17.8500882,Stockholm,
